"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
3.604854;4.137001;3.3612788;3.1295333;2.633271;3.5203116;2.7022343;3.395173;2.7667468;2.9898121
3.818396;3.7333794;3.223705;3.5905442;2.8735178;3.6404574;2.8735178;2.8735178;2.9732122;2.3299391
2.9157805;3.592714;3.3539748;3.3956692;3.3956692;3.938841;2.7742429;3.167279;2.9796832;3.1842394
3.9278505;3.554003;2.7544851;3.377387;2.9501197;3.8822672;2.4146528;2.3079827;3.3379865;2.5110333
2.581917;3.7314968;2.8162823;2.946683;2.946683;3.759002;2.8836067;2.850511;2.6662908;3.1405613
3.4007761;3.3485599;3.3485599;2.45784;3.107234;3.542822;3.293466;2.7884934;2.6899445;2.5806112
3.1764276;3.9898694;3.034663;3.3572996;3.3005679;3.683771;3.034663;3.208937;3.1080554;3.1080554
3.7841914;4.6303835;3.379693;3.5510855;3.497154;3.5769982;2.911427;3.440147;2.7497246;3.172722
3.6813948;3.3879645;3.13004;3.329449;2.970903;3.7430305;2.8807054;2.8807054;3.2010205;2.3277423
3.2713296;3.8389003;3.0505984;3.2130747;2.9387143;3.5204952;2.766924;2.6154358;2.6685228;2.499977
3.6635997;3.4561117;3.2521992;3.1939898;2.7482932;3.4561117;2.9957693;2.9957693;2.7482932;3.1321814
3.9023056;3.7946503;3.3061452;3.4761057;3.1883128;3.7481186;2.9004827;2.9004827;3.054718;2.8432896
3.9514968;3.773013;3.2034457;3.633442;3.1235902;3.2034457;2.836719;2.9417553;3.2411027;2.6550457
2.6697254;3.7210565;3.1034055;3.3670087;2.9974477;4.0813046;2.8139307;3.327623;2.6697254;2.179023
3.3317194;4.0068393;3.1389577;3.0843449;3.2399762;3.5993106;3.0843449;3.190742;2.8300626;3.1389577
3.5986714;4.142467;3.2338393;3.310846;3.150404;3.5704882;2.5793414;3.2730837;2.3166199;2.5793414
3.933347;3.7078862;3.003072;3.2013614;2.2861745;3.2013614;2.7554884;2.7554884;3.2595887;2.2861745
3.497812;3.675077;3.0415616;2.9339478;2.8551803;3.7447863;2.8551803;2.7240133;3.0069613;2.7240133
3.5358095;4.1354704;3.5358095;3.5724704;3.374039;3.4977536;2.6258605;3.0683475;2.7960458;2.5285099
3.4424384;4.0308437;2.8733883;2.984873;3.1317766;3.8483677;3.0851662;3.0362763;3.1317766;2.6787047
3.820531;3.7274098;3.3809915;3.2324939;2.3481927;3.1776538;2.578047;2.4697094;2.4697094;3.058033
3.482753;4.1405354;3.2672608;3.2672608;2.926787;3.482753;3.1114447;2.781525;2.781525;2.5142806
3.287227;3.8137896;3.24796;3.24796;2.9189916;3.119964;2.9189916;2.9189916;2.5929306;2.736338
3.7892535;4.071266;3.2662797;3.5090804;2.7348733;3.7892535;3.395031;2.4685946;3.395031;2.9449513
3.2780628;4.0198903;3.6233628;2.9565582;2.8569586;3.916523;3.4068704;3.5209637;3.0471303;2.7463305
3.4600933;4.4614263;3.0157874;3.217718;2.958221;3.4600933;2.8971374;3.5941803;3.121841;2.8971374
3.4953613;3.6097677;3.4953613;3.4645908;3.089914;3.7600455;2.8892553;2.8892553;3.1343634;2.5638583
1.4433275;3.880392;2.9042788;3.538809;3.4049528;3.985914;3.4401336;3.2503688;3.0159554;3.762407
3.6541417;4.1020193;3.280586;3.3620896;3.222309;3.7646933;3.251872;3.0238268;2.6774786;2.0508082
3.3855133;3.5706625;2.8632967;3.3855133;3.2199917;3.5915697;2.7256658;3.0574646;3.0574646;3.0215306
3.3437963;4.0513444;3.3437963;3.7588851;3.2773218;3.5979805;2.685343;3.0887802;2.9072702;2.3996847
3.147124;3.8969014;2.702579;3.1064312;3.424004;3.5381606;2.4960546;3.64061;3.0197134;2.702579
3.6838186;3.8482535;2.634238;3.4465475;3.2664747;3.314623;2.4288788;3.2158906;3.0154877;2.8799005
2.6218662;3.6800597;3.2501242;3.2067916;2.8357327;3.7161832;2.8979383;2.9937186;3.1768234;2.6735005
3.3053324;4.063007;3.246998;3.4623332;3.246998;3.857291;2.889828;3.3053324;2.889828;3.0482936
3.2669873;3.6229131;3.153958;3.092261;2.9561205;3.695112;3.239905;2.661447;2.9189785;2.9189785
3.5877306;3.9517632;3.1645749;3.6485732;3.2113519;3.6485732;2.890872;3.1645749;3.1155019;2.9519339
3.3795395;3.5958471;3.3523414;3.1715047;3.1379104;3.69846;3.1715047;3.1379104;2.8186386;3.1031477
3.422556;3.983542;3.3088431;3.367315;2.7615168;3.6172764;2.7615168;3.0332737;2.9506307;3.3088431
3.5325952;3.757083;3.4959784;3.289597;3.377323;3.757083;2.6762893;2.8326998;2.9679224;2.2628753
2.8587623;3.722134;3.0169556;3.244929;2.9409838;3.666397;2.900718;3.0528815;3.0528815;2.5021768
3.4934785;3.8781717;2.8601768;3.5541549;3.0718026;3.5831661;2.9715774;2.591401;2.6656644;3.205502
3.4069185;4.0833554;3.353241;3.7562368;3.6595774;3.737638;3.104038;3.1723979;3.266902;3.1723979
2.6443717;3.3329487;3.8905993;3.5040753;3.0467923;3.9256;3.2349823;3.0467923;3.0044978;3.2687154
3.475749;3.4040182;2.9390721;2.9777753;2.7192862;3.6054056;2.8568597;2.8988106;2.9777753;2.6157863
3.0868657;3.8003619;2.5180616;3.0868657;3.384774;3.9930708;2.785384;2.660629;2.8962872;2.5180616
2.7067578;3.8229296;3.1905193;3.595052;3.1107097;3.8628767;2.9776108;2.8240368;3.3332474;2.7067578
3.37753;3.802582;3.0908391;3.3458774;2.4810817;3.5748217;2.9093096;2.7476287;3.0484517;2.8044767
3.5644908;3.8726466;3.4150474;2.9259017;3.025886;3.8094938;3.1167762;3.200089;3.0723634;3.0723634
3.851306;4.2819915;3.5036979;3.354549;2.0678966;3.5036979;3.2707076;3.0784414;3.179188;2.8401928
3.3021152;3.8330407;3.055053;3.5000706;3.1095903;3.602407;2.8709435;2.997369;3.3860548;2.6451123
2.678518;3.730273;2.759791;3.3367298;3.1439285;3.669299;2.678518;2.834952;3.1957242;2.678518
3.6385622;3.6614811;2.7720392;3.2799046;2.9713655;3.7058008;2.9713655;2.8766603;2.6551793;2.6551793
3.607501;3.9430597;3.0158846;2.986643;3.1504946;3.4337564;2.71564;3.0158846;2.7905803;2.591516
1.7596501;4.1795917;3.4360826;3.3554964;3.4740646;3.3126292;2.2426448;3.396601;3.0077407;2.4700816
3.3761065;3.7701128;3.1387715;2.9726386;2.7732973;3.7495499;2.524068;3.281196;2.8779268;2.6564271
3.5232086;3.132388;2.8591392;3.2802887;2.7484953;3.409107;2.7484953;3.2802887;3.2090702;2.1174061
2.4140933;3.539432;3.247345;3.730945;2.5363805;4.080403;2.9151073;2.2747407;2.9151073;1.3631448
3.1717598;3.576022;3.280586;3.2456102;3.0053616;3.9721143;2.9104772;2.0011878;3.2093666;2.7487845
3.2736757;4.0262647;2.8869672;3.2736757;3.449666;3.4762063;2.617696;3.3052433;3.0194314;2.6776636
3.582062;3.71211;3.348458;3.472066;2.981731;3.8271754;3.1555657;2.6013021;2.2759225;2.8464005
3.4483593;4.045502;3.2103631;3.6151762;2.9972546;3.5071118;3.1304834;3.1712208;2.3528252;2.9485853
2.6557138;2.4607987;3.5916445;3.574127;2.4054952;3.216846;3.2417932;2.2184622;2.8556864;3.0524828
3.6210573;3.8574271;3.2548528;3.4307225;3.0648363;3.8678977;2.8590202;3.2156372;3.0413096;3.1537704
3.581;3.7546914;2.5587993;3.370664;2.9822361;3.671612;2.8919811;3.177601;2.843603;2.843603
3.6069975;4.020454;3.239953;3.7044935;3.3112595;3.9860034;2.1457522;3.377818;3.163169;2.778629
3.7060914;3.7485304;3.312838;3.2464428;3.1377728;3.4617734;3.0581563;3.1377728;2.9254158;2.449727
3.3598208;4.498797;3.1453252;3.6863174;3.3598208;3.5363355;2.8718922;3.3103545;2.6028984;2.7008255
3.2717717;3.8452013;3.092341;3.223705;3.1200306;3.5905442;2.6814823;3.1987765;2.9732122;2.5929952
3.333093;3.8295426;3.2316895;3.1578827;3.2666457;3.4821332;3.2666457;2.6109235;3.1188304;2.735229
3.4899604;4.131945;3.2858028;3.4899604;3.556918;3.6976516;2.8268595;3.1331675;2.5137906;3.1656153
4.191812;3.7107189;3.5332773;3.5332773;3.1612668;3.8613691;2.3327336;2.4540622;3.0417373;3.409419
2.6798387;3.698581;2.0530167;3.1818242;3.0621805;3.5144837;2.213715;2.9262516;2.9262516;2.4736934
3.3477395;4.055361;3.3477395;3.210034;3.0060222;3.8246336;3.1333485;3.172426;3.3477395;2.625
3.5569909;4.1605477;3.1796746;3.6125634;3.4028323;3.4981475;2.6406279;2.7096286;2.7741742;2.399433
3.5874698;3.49343;3.3524747;3.49343;2.8460495;3.407687;2.906952;2.9643571;2.373209;2.8460495
2.86718;4.1821475;3.217255;3.633916;2.9668386;3.851763;3.3866627;2.7564795;2.9182503;2.7564795
3.620926;3.6539352;3.2120538;3.437243;3.2120538;3.551447;2.605805;2.7757428;2.8509815;2.7757428
2.9056518;3.271082;3.2263682;2.770933;2.5271757;3.5040753;2.6151972;2.9056518;2.8405592;2.9056518
3.2949152;3.4085708;3.0710087;3.3342533;3.0710087;3.510617;2.965224;3.3342533;3.0195146;2.7820537
3.2383993;3.7155035;3.1470041;3.47112;2.9345484;3.7155035;2.8942971;3.010494;3.046408;2.6113591
3.0359647;3.7048047;3.4703307;3.5547464;3.2765486;3.669348;3.4703307;3.2765486;2.9655445;2.6204646
3.1994762;3.939625;2.8791857;3.4769099;2.9402068;3.5438404;3.3278966;2.5014236;2.4051294;2.6699896
3.2095149;3.8131564;2.710991;3.3324914;3.4759746;3.5406682;3.2095149;3.5406682;3.1649156;2.9060888
3.3237622;3.7880168;2.995444;3.384097;3.154774;3.3543847;2.951303;2.951303;3.225831;2.6355236
3.6003454;4.577606;3.2084448;3.6699188;3.8811755;3.2603827;2.18757;3.1536615;3.2603827;2.7413647
3.4016933;4.0423017;3.366559;3.2923546;2.8060045;3.5899525;2.3346856;3.0295863;2.74132;2.5978596
3.3562672;3.907471;3.3092186;2.8979228;2.6519644;3.4012012;2.554408;2.8979228;3.0951698;2.9680843
2.3606167;3.4806166;3.4197001;3.4197001;3.2262747;4.121572;3.1633656;3.0608954;3.3681455;2.8843298
2.8572161;3.3271062;3.4288707;3.5430446;3.1519384;3.7903206;2.9394305;2.5006711;3.1833477;2.4375203
3.4659214;4.092865;3.327616;3.2096825;3.02709;3.122548;3.167064;2.595432;3.167064;2.427923
3.798996;3.8273435;3.0086555;3.0701044;3.2839215;3.881736;2.943182;2.3013911;3.127995;2.797776
3.7648215;3.7968636;2.711511;3.2693255;3.1562853;3.3213892;2.711511;2.882698;2.0826864;3.0288188
3.6118863;4.2703834;2.9319482;3.2332623;3.1053479;3.5699046;2.9846332;3.1924157;2.5395198;2.6881042
3.5459564;4.294527;3.1262474;2.9865487;3.248801;3.0818148;2.630082;2.7635267;1.9376279;2.4760468
3.3723671;3.8294218;3.0960562;3.2158844;2.802214;3.6989887;2.802214;2.802214;2.9598894;3.2158844
2.872859;3.8396976;3.1018322;3.444925;2.7831867;3.444925;2.7831867;3.1678226;3.0671284;2.993885
3.4441237;3.6148508;2.7075117;3.4061794;2.7075117;4.0006876;2.4418201;2.917225;2.7075117;3.1912937
3.6042366;4.014718;3.1251395;3.054405;3.1911993;3.7960763;2.8958874;2.8060868;2.8958874;3.1911993
3.5754218;3.6036088;2.5038593;3.1978595;3.0642064;3.7813826;2.9640203;3.1978595;2.852668;2.5038593
3.5513825;3.8619826;3.4219408;2.7152874;3.2182844;3.5910566;3.1601582;3.0326684;2.9622602;2.617254
3.158882;3.984903;2.6196468;3.158882;2.9872506;3.6056495;3.1811619;2.9322693;2.4743755;2.6759782
3.720983;3.8452432;3.187451;3.2943223;3.0021012;3.2152586;2.9318078;2.5874958;2.8947167;2.7743979
3.3967133;3.6131377;3.2072556;2.6673648;3.361585;3.6672487;3.1646416;2.9191563;3.2481277;2.9191563
3.6476984;3.817875;3.0805383;3.2320175;2.965087;3.678149;3.0244777;3.2778077;3.1336222;3.4797587
3.6082392;3.5283213;3.036876;2.9904823;2.890691;3.5001967;3.036876;2.890691;3.1643913;2.7798262
3.7112243;4.0541773;2.8754768;3.286326;3.1303837;3.742209;3.2369988;2.800122;2.4246054;2.532505
3.493432;4.107754;2.4985247;3.1497;3.3642335;3.4688933;2.8762052;3.607832;2.357982;2.8762052
3.747226;3.9719512;3.2204995;3.1656873;3.5758605;3.4138827;2.198728;2.91032;2.6641612;3.1656873
3.3402948;3.7606337;3.256499;2.952388;3.2992744;3.7866895;2.6011512;3.2992744;3.0099366;2.8262882
2.412305;4.45536;3.1721709;3.4081404;3.1721709;4.105746;3.6330695;2.6173644;2.998197;2.412305
3.233342;3.8183236;3.05228;3.4942508;3.0912101;3.2974865;3.0117729;2.969555;2.6102326;2.4053016
3.490984;4.0831723;2.782015;3.1980557;3.286819;3.7080147;3.1175487;3.1824646;2.6303627;2.7582836
3.3838153;4.1035595;4.1035595;3.3838153;3.2918913;3.6176827;3.0780005;3.1906538;2.635253;1.8211137
3.54346;3.806266;3.1175625;3.3941166;2.9648886;3.6733706;2.922778;3.152348;3.0052972;2.9648886
3.3842585;4.382698;3.0108092;3.3525982;3.4736362;3.3842585;2.811022;2.9644785;2.7541494;2.9158967
2.7650092;3.4758286;2.7144344;3.2298777;2.902988;3.8034225;2.8131487;2.8131487;2.6048975;2.341554
3.388505;4.173181;3.0905514;3.2129126;3.173766;3.6430483;2.7285597;2.899936;2.899936;2.846009
3.5619447;3.8425057;2.7517931;3.0233932;2.9407935;3.7317464;2.8507519;3.1705716;3.1705716;2.5185468
2.5524383;4.1361184;3.4078853;3.5758753;3.4336817;3.6191094;2.8204553;3.2373426;3.0689752;2.8204553
2.4244401;3.943939;2.6297197;3.462221;3.2198265;4.4232554;2.8992126;3.3780563;3.1487877;2.8992126
3.3379025;3.5240407;3.3082402;3.4219503;2.9060066;3.571426;2.9500375;3.032678;3.032678;2.591176
3.2457366;4.2732034;3.2457366;3.499074;3.1086085;3.6162612;2.9496422;3.179521;2.59079;3.179521
2.8966558;4.2169166;3.438888;3.6503112;3.135626;3.769911;2.8966558;3.1704397;3.385151;2.698253
2.9303365;3.8444908;3.3346152;3.459499;3.2295184;3.3007956;3.112065;3.3346152;2.501467;2.6438394
3.614842;3.5222204;3.3648996;3.306433;2.384889;3.8146384;2.2208197;2.7591732;2.7591732;2.2208197
3.457581;3.9282932;3.3520105;3.388453;3.1913023;3.553063;2.9997275;3.2748814;2.693278;3.1000955
3.4112673;3.8056717;2.907763;3.4112673;3.0435574;3.535133;2.8322597;3.1051126;2.9779634;2.907763
3.8057904;3.6356647;2.8738525;3.2432966;3.2083738;3.4586027;2.9223177;2.8229182;2.7692497;2.652413
3.2431645;4.171549;3.2431645;3.4069448;3.278137;3.598804;3.1693218;3.3446133;3.1693218;2.803246
3.273125;3.7880294;3.1719654;3.4886622;2.7058165;3.728819;2.8625379;2.291301;2.5198846;2.9325573
3.7105882;3.883544;2.7995095;3.5013309;2.7180138;3.5013309;2.424011;2.8748612;3.0104105;3.0104105
3.5757957;4.1966224;3.2598689;3.3830843;3.5597327;3.4022212;2.8626392;3.2151754;2.8295856;2.95571
3.906529;4.1433725;2.9295156;3.092895;3.1886482;3.5328777;3.2332923;3.1886482;2.6594846;2.3948627
3.2485769;3.7613444;3.157142;3.3587804;3.3323472;3.6508024;2.9043047;3.0911837;3.3323472;2.6742864
3.3858607;3.6650445;3.124449;2.997178;3.1824844;3.3858607;3.062837;2.997178;3.2893338;2.9269035
3.6565082;4.0533285;3.0376287;3.426982;3.2888663;3.548316;2.826401;2.826401;2.1907918;3.0376287
3.2786372;4.0684123;3.2166076;3.5415592;3.0034368;3.5415592;3.4445202;2.8769686;3.2481034;2.5627685
3.454811;4.169896;3.1195824;3.510213;3.3961592;3.5796084;2.913966;2.811008;2.7359648;2.176266
3.4855628;4.4192224;3.4490001;3.287707;3.1961238;3.4855628;2.9831586;3.1961238;3.2429636;2.3394039
2.3155377;3.9537418;3.5919304;3.5578222;3.0771048;4.2626724;2.8229237;3.2326858;3.157918;2.5782318
3.4071412;3.6640978;3.1776116;3.4071412;3.1010368;3.5690844;2.6576765;3.0604317;2.9739137;2.6576765
3.0321617;3.4839206;2.6505163;3.0936825;3.0321617;3.9059443;3.3996952;2.820999;2.8964505;2.4448724
2.7850747;3.7705255;3.2504394;3.1864173;2.6247313;3.8586884;3.0819745;2.9653373;3.2189407;2.7344308
2.9374084;3.6036966;3.728258;3.839008;3.1671476;3.7665536;3.4613824;2.7484472;3.2953997;2.374494
3.4519496;3.8068645;3.3284276;3.3713193;3.1874685;3.66091;3.0233278;3.081087;2.6705022;2.3776739
3.96066;3.875379;2.817422;3.4351795;2.6299438;2.817422;2.817422;3.0456958;2.817422;2.817422
2.0655208;2.4278166;3.6607819;3.6607819;3.0758467;4.1432085;2.9027128;1.491713;3.2233825;2.0655208
3.4087205;3.794705;2.9436789;3.4571157;3.0555923;3.156232;2.8614445;2.9034069;2.7238297;2.6202948
3.621636;3.7801359;3.1409013;3.2844088;3.009137;3.621636;2.3300154;2.7718196;2.4600587;3.0771878
3.2808833;3.9193957;3.3146775;3.3473668;2.6246417;3.4097042;2.9593372;3.4394739;3.005655;3.005655
3.481799;3.8444345;2.9071248;3.4027348;3.091593;3.5006256;2.9403303;2.8003306;2.9403303;2.7222211
3.4911265;4.0026927;2.7175722;3.327647;2.763213;3.7038133;3.0004086;2.763213;3.10078;2.619522
3.8652117;3.5844915;3.4077046;3.5844915;3.0186625;3.1928065;3.0186625;2.5398953;3.528964;2.6827142
3.3079882;3.9099956;3.1052513;3.159917;2.850682;3.2117488;2.9206524;3.0474238;3.1052513;2.850682
3.524599;3.826866;3.2171335;3.2753985;3.0186987;3.3304546;3.0186987;2.7708874;3.0186987;2.138465
3.5613332;4.317562;3.3647623;3.5000048;3.2632356;3.3886113;3.2361574;3.2361574;2.836608;2.8767219
3.3460262;3.7611427;3.4083607;3.4670367;3.20833;3.7177474;3.3460262;2.481223;2.9580197;2.1167276
3.6227634;3.8535135;2.890691;3.4062748;3.4837632;3.7730913;3.1813495;3.322274;3.4457693;2.745754
2.87763;3.9932933;3.54224;3.130117;3.4768162;4.16577;2.87763;2.9937186;2.9565;2.479754
3.7460148;4.043494;3.412683;3.412683;3.412683;3.2193086;2.979353;3.271269;2.909147;2.8336375
2.7903428;4.035791;2.7903428;3.3106937;3.5366774;3.3106937;3.0182605;3.1456623;3.1456623;2.8722243
3.3078861;4.050317;3.436833;2.9859452;2.9859452;3.3744364;3.4955635;2.7753456;3.3744364;2.142661
2.5851505;4.064538;2.8538065;3.6321995;3.388416;4.110277;3.1269777;2.999691;2.682944;3.1269777
2.8560066;3.5788653;3.0187366;3.1141555;3.3906715;3.3906715;3.1586547;3.3906715;2.6615486;2.9673803
2.944135;3.6106055;3.1942754;3.543542;2.9120471;3.718125;2.6529436;2.975225;3.0346475;2.1038523
3.6885705;3.9282417;3.2955317;3.60383;3.0716193;3.8391423;2.7826543;3.0716193;2.7826543;2.8475137
3.515375;4.2874794;2.8515308;3.7708533;3.515375;3.7708533;3.299638;3.1004772;3.0241797;3.299638
3.4486551;3.754295;3.5065298;3.3550327;3.1957822;3.754295;2.908957;2.8011348;3.051601;3.0291955
3.4640248;3.96225;2.9620693;3.1748168;3.3895648;3.4640248;2.8358984;2.8358984;2.5226212;2.7662928
3.5438004;3.4811869;2.936461;3.1376133;3.2657065;3.7110765;3.09099;2.684389;2.1222131;2.5296702
3.6134696;3.7912881;2.6970727;3.3559377;2.8118675;3.676322;2.9780185;3.172198;3.172198;2.914831
3.2041512;4.1120405;3.076402;3.076402;3.0299153;3.2810664;2.8758874;2.8758874;2.8758874;2.383957
3.6988811;4.071785;2.8528688;3.427249;2.9580045;3.395541;3.0066981;2.9068177;2.7353666;2.161967
3.8884554;3.973759;3.1242733;3.3385842;3.2582836;3.636631;3.0752916;3.1709676;2.9694839;2.642339
3.3790252;3.5734804;3.3238697;3.3790252;2.3463519;3.8761249;2.4867342;3.0666256;3.0666256;2.9080048
3.9278831;4.2370505;3.1669285;3.5427089;3.4440215;3.8843257;2.8471692;3.2115316;2.7129529;3.3723671
3.607509;3.9736915;3.2045448;3.3576243;2.3780487;3.3856165;2.6987026;3.1000166;2.94112;2.5188634
3.7552996;4.1863136;3.0518165;3.4864619;3.6106155;3.685572;2.9055138;3.529582;2.9055138;2.4048588
2.3250582;3.8530452;3.2162023;3.304689;3.0667973;3.9066396;3.0532777;3.0115864;3.0801365;2.9225967
3.5889666;3.9246686;3.0799353;2.8474994;2.9470441;3.5378149;2.9470441;2.6126175;2.5441353;2.8474994
3.548153;3.7994204;3.2887046;3.3250625;2.9886963;3.6816578;2.5581136;3.4268196;3.2117658;2.2959208
3.621887;4.0423594;2.7620916;3.487024;3.1462789;3.2026584;3.0865295;3.1462789;3.1168504;2.8037937
3.4288504;3.983774;3.7560153;3.4288504;3.2907255;3.7083933;3.172967;3.085976;2.9906898;2.8282177
3.4890003;3.951857;3.5559556;3.5559556;3.009572;3.5878239;3.1646667;3.1646667;3.3399253;2.8909624
3.405164;3.9155998;2.9162314;3.6681297;2.8805711;3.3385398;2.6802664;3.0776355;2.8051927;3.1355464
3.0153692;2.644858;2.9227467;3.3968344;3.0586503;3.3264563;3.1876261;2.706957;2.2586958;2.8071353
2.517737;3.7914789;3.0690246;3.1697276;2.9570332;3.5281663;2.9570332;2.686527;3.3450222;2.686527
3.6918848;3.771606;3.1907136;3.7522635;2.8222492;3.6052532;2.6015952;2.9607098;3.1907136;2.6015952
3.0584552;4.054492;3.303728;3.7870514;3.134879;4.2652907;3.097397;3.448143;3.0179353;3.097397
2.3889136;3.7211974;2.8889399;3.1626155;3.512559;4.0893755;2.5667496;3.4912426;2.8487964;2.5667496
3.4184089;3.6825109;2.757501;3.2895472;3.0584986;3.4184089;3.0142121;2.9192822;2.868209;2.3248606
3.1232357;3.9654531;2.9384673;3.0351129;3.1232357;3.5139205;3.2791305;3.150965;2.7116418;2.6229525
3.5120373;3.5120373;3.373516;2.714064;3.072405;3.2126734;3.072405;3.1680682;3.1680682;2.1502705
3.4579566;4.0244646;3.028254;3.246586;3.028254;3.4737089;2.6467009;3.246586;3.0523612;2.8409603
3.8008797;4.1339316;3.6910589;3.6910589;3.189086;3.8008797;2.8764808;3.1092813;3.3645155;3.1499796
3.069815;3.5811398;3.6093316;3.5811398;2.915456;3.4914575;2.7974908;2.7974908;3.1163917;2.7974908
3.3676815;3.6686022;3.4106336;3.3676815;3.062071;3.49137;3.062071;3.2265058;3.000647;2.2938118
3.1449025;4.023387;3.1726587;3.435884;2.9599338;3.4146202;2.7328062;3.0869663;3.0254657;2.3173108
3.7302933;4.3073626;2.8055818;3.597653;3.2640269;3.5562835;3.2919214;3.1753469;2.8912814;2.7118435
2.7547896;3.592439;3.1173306;3.34896;2.8724396;3.4473379;2.7547896;2.8153436;2.9264507;2.4675064
3.8462417;4.049868;3.4134464;3.149354;3.149354;3.3739953;2.8591704;3.245345;2.9243348;2.7894619
3.3020146;3.8733065;2.815432;3.4453447;2.815432;3.6553469;2.9335256;3.3762453;2.439467;2.6071472
3.366445;3.9528847;3.1308637;3.366445;2.95724;3.3235607;3.0762713;2.95724;2.95724;2.8221016
3.5460331;3.6485057;2.8813167;3.4616401;3.1141772;3.6485057;2.577227;2.710145;3.0717423;2.5034964
2.7772346;4.1157475;3.3546855;3.5163527;2.9224584;3.9366837;3.0492418;2.6072783;2.4024007;3.3546855
3.7014084;4.066373;3.5302544;3.5669088;3.276641;3.847505;2.8659835;2.8659835;3.3685129;2.4154367
3.6612751;3.606411;3.171802;3.1933427;3.1042476;3.5922112;3.1933427;2.868949;3.149787;2.6743226
3.1673667;4.327216;3.334959;3.372809;3.29562;3.603919;3.4444644;3.2546697;2.908508;2.78274
3.5938807;4.159816;3.2725186;3.4582338;3.1485221;3.4582338;2.246991;3.212441;2.7960865;3.242931
3.333599;3.7098348;2.7233388;3.2265606;2.8946576;3.3831077;2.8126626;2.8946576;2.2553525;2.0937815
3.6783662;3.7564638;3.2445202;3.6783662;3.2445202;3.324778;2.6290472;3.0101693;3.362614;3.0616393
2.676141;4.025666;3.3965766;3.426333;3.5106318;3.683437;2.9464664;3.119995;2.9464664;3.1590493
2.864265;3.88492;3.0181935;3.1515582;3.1923335;3.4696934;3.556634;3.1923335;3.109049;2.613395
3.498743;3.9882274;3.585114;3.2136188;3.2997782;3.755851;3.015216;3.4759324;2.7194629;3.1193297
3.2311494;4.0510716;3.0628285;3.5010505;2.6623967;3.6128356;2.715671;2.715671;2.9463062;2.76625
3.3276532;3.6842775;3.7908752;3.2143447;2.1359024;3.5217795;2.5605931;2.7681642;3.1524816;2.298338
3.252351;3.925967;3.0120282;2.784193;3.3043802;3.4890285;2.8660429;2.6950417;2.8660429;3.3538356
2.8658009;4.2362113;3.0610034;3.2242541;3.2242541;3.7074919;3.0610034;2.8923888;3.0156577;2.9681575
3.4875338;3.5673552;3.687681;3.3701105;3.2370415;3.3057878;2.7972608;2.680195;2.950591;2.7404401
3.2988298;3.3416748;3.2072055;3.3416748;3.2072055;3.749325;2.8677258;3.2988298;2.8677258;3.2072055
3.625399;3.800071;3.0808764;3.0474238;3.3145206;4.0283437;3.012813;2.9011555;3.389752;3.1750023
3.2931101;4.1066623;3.1589034;3.5501099;3.205669;3.6718884;2.5073512;3.0038517;2.946322;3.109843
3.446465;3.801326;3.4844596;3.4844596;2.821522;3.8796487;2.821522;3.36585;2.7464266;2.6652308
2.8377414;4.257988;3.3627012;3.4683106;3.1573412;3.651005;3.1106758;3.0617256;3.2446072;2.6291313
3.5892947;4.199753;3.0713625;3.3143787;3.473596;3.4978316;2.9127018;3.328659;2.8460517;2.8460517
2.8713388;3.7850983;3.0173676;3.5754218;3.0830932;3.9038608;2.700278;2.8713388;2.4937918;2.072157
3.1367016;3.968831;3.351122;3.4047956;3.2342727;3.657438;2.665422;3.294403;2.8174503;2.665422
3.0128572;4.2215657;2.8291783;3.49235;3.2594526;3.5911837;3.1188955;3.1679761;2.6039956;2.516056
3.1066847;3.7388976;3.1775913;3.6143017;3.0303643;3.243801;2.8576558;3.3643637;2.9477339;3.3058982
3.6192365;4.0623574;3.1810238;3.285372;2.780605;3.2711153;2.8702629;2.991271;2.8702629;2.7325697
3.250106;3.368225;3.1628199;3.3303814;2.9040203;3.76214;3.291049;3.116143;3.116143;2.7782874
2.373468;4.442187;3.2322414;3.5914805;3.7464843;3.6563923;2.7473884;3.3239572;2.253157;2.7473884
3.3517992;3.3517992;2.9636931;2.7916443;3.4040215;3.5892792;3.2383842;2.693074;2.9636931;2.7916443
3.6505668;3.8183072;2.856741;3.3304386;3.4489043;3.196029;2.9830644;2.9218962;2.2194595;2.3393142
3.688165;4.55688;2.6079667;3.3554027;3.263576;3.688165;3.310543;3.5170739;2.2823825;2.6965559
2.7194;4.302449;3.1471243;3.1026485;3.4775136;3.862046;3.1471243;3.3439283;3.5082967;2.844658
3.3775184;4.053452;3.603997;3.1501904;2.855495;3.8848522;2.5583844;2.7659209;3.084253;3.3253455
3.2334821;3.9597309;3.026729;3.17864;2.886035;3.3587162;3.0902882;2.9231074;3.026729;2.4117322
3.298444;3.998441;3.246427;3.298444;3.071858;3.395003;3.246427;2.3613176;2.8602314;2.5914547
3.6304498;4.115654;3.2290447;3.282472;2.9082866;3.7834375;2.981197;2.8697355;3.0491512;2.7442734
3.6881723;4.0106044;3.4771545;3.3183532;2.996262;3.4473479;3.1294844;3.087019;3.2470272;2.9475956
3.360246;3.360246;3.5764198;3.5764198;3.084073;3.1605885;3.1605885;3.001214;2.4356816;2.701236
